"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSMUSG00000016427.2",1.156202e-05,-0.2871453,0.639,0.628,0.2223145,"kupffer","ENSMUSG00000016427"
"ENSMUSG00000037152.2",1.34484e-05,-0.3093813,0.732,0.708,0.2585858,"kupffer","ENSMUSG00000037152"
"ENSMUSG00000001891.2",2.401892e-05,-0.2962518,0.542,0.532,0.4618358,"kupffer","ENSMUSG00000001891"
"ENSMUSG00000004610.2",0.0001345372,-0.3942924,0.699,0.648,1,"kupffer","ENSMUSG00000004610"
"ENSMUSG00000036781.2",0.0001897325,-0.5201842,0.861,0.821,1,"kupffer","ENSMUSG00000036781"
"ENSMUSG00000050856.2",0.0005468073,-0.3871822,0.817,0.759,1,"kupffer","ENSMUSG00000050856"
"ENSMUSG00000018819.3",0.0005767104,-0.3955298,0.172,0.171,1,"kupffer","ENSMUSG00000018819"
"ENSMUSG00000015806.2",0.000926844,-0.604732,0.498,0.445,1,"kupffer","ENSMUSG00000015806"
"ENSMUSG00000038508.2",0.001421424,0.2576851,0.164,0.155,1,"kupffer","ENSMUSG00000038508"
"ENSMUSG00000056666.3",0.001608052,-0.430448,0.277,0.239,1,"kupffer","ENSMUSG00000056666"
"ENSMUSG00000073676.2",0.001866263,-0.3681952,0.787,0.743,1,"kupffer","ENSMUSG00000073676"
"ENSMUSG00000064363.3",0.002965703,-1.734336,0.997,0.967,1,"kupffer","ENSMUSG00000064363"
"ENSMUSG00000075254.3",0.003719346,-0.2772314,0.48,0.431,1,"kupffer","ENSMUSG00000075254"
"ENSMUSG00000027712.3",0.00555154,-0.6167689,0.909,0.809,1,"kupffer","ENSMUSG00000027712"
"ENSMUSG00000018659.2",0.006185714,-0.2636092,0.216,0.212,1,"kupffer","ENSMUSG00000018659"
"ENSMUSG00000075602.3",0.008678458,-0.7294773,0.436,0.378,1,"kupffer","ENSMUSG00000075602"
"ENSMUSG00000040026.4",0,4.244347,0.376,0.103,0,"monocyte","ENSMUSG00000040026"
"ENSMUSG00000069516.4",0,4.161746,0.993,0.358,0,"monocyte","ENSMUSG00000069516"
"ENSMUSG00000029373.4",0,4.108823,0.609,0.176,0,"monocyte","ENSMUSG00000029373"
"ENSMUSG00000040152.4",0,3.655196,0.756,0.122,0,"monocyte","ENSMUSG00000040152"
"ENSMUSG00000001020.4",0,3.624212,0.858,0.01,0,"monocyte","ENSMUSG00000001020"
"ENSMUSG00000040809.1",0,3.431956,0.533,0.015,0,"monocyte","ENSMUSG00000040809"
"ENSMUSG00000026193.4",0,3.240569,0.875,0.466,0,"monocyte","ENSMUSG00000026193"
"ENSMUSG00000019122.4",0,3.188302,0.924,0.234,0,"monocyte","ENSMUSG00000019122"
"ENSMUSG00000018927.4",0,3.144268,0.965,0.313,0,"monocyte","ENSMUSG00000018927"
"ENSMUSG00000006360.4",0,3.052429,0.963,0.419,0,"monocyte","ENSMUSG00000006360"
"ENSMUSG00000030786.4",0,3.008296,0.884,0.149,0,"monocyte","ENSMUSG00000030786"
"ENSMUSG00000001025.3",0,3.005812,0.925,0.165,0,"monocyte","ENSMUSG00000001025"
"ENSMUSG00000050335.4",0,2.955386,0.964,0.266,0,"monocyte","ENSMUSG00000050335"
"ENSMUSG00000049103.4",0,2.836673,0.728,0.024,0,"monocyte","ENSMUSG00000049103"
"ENSMUSG00000019987.4",0,2.813685,0.718,0.374,0,"monocyte","ENSMUSG00000019987"
"ENSMUSG00000017002.4",0,2.662174,0.412,0.114,0,"monocyte","ENSMUSG00000017002"
"ENSMUSG00000039109.3",0,2.660891,0.714,0.014,0,"monocyte","ENSMUSG00000039109"
"ENSMUSG00000024610.4",0,2.520026,0.514,0.271,0,"monocyte","ENSMUSG00000024610"
"ENSMUSG00000058624.3",0,2.504819,0.883,0.23,0,"monocyte","ENSMUSG00000058624"
"ENSMUSG00000035373.4",0,2.486151,0.359,0.071,0,"monocyte","ENSMUSG00000035373"
"ENSMUSG00000004814.4",0,2.476909,0.481,0.178,0,"monocyte","ENSMUSG00000004814"
"ENSMUSG00000060063.4",0,2.443867,0.96,0.245,0,"monocyte","ENSMUSG00000060063"
"ENSMUSG00000035385.4",0,2.415614,0.558,0.199,0,"monocyte","ENSMUSG00000035385"
"ENSMUSG00000030707.3",0,2.306598,0.858,0.22,0,"monocyte","ENSMUSG00000030707"
"ENSMUSG00000051439.4",0,2.245441,0.884,0.3,0,"monocyte","ENSMUSG00000051439"
"ENSMUSG00000069833.3",0,2.112473,0.912,0.45,0,"monocyte","ENSMUSG00000069833"
"ENSMUSG00000040212.4",0,2.096283,0.942,0.363,0,"monocyte","ENSMUSG00000040212"
"ENSMUSG00000000290.4",0,2.071808,0.895,0.205,0,"monocyte","ENSMUSG00000000290"
"ENSMUSG00000000682.4",0,2.059448,0.898,0.302,0,"monocyte","ENSMUSG00000000682"
"ENSMUSG00000056737.3",0,2.051018,0.837,0.226,0,"monocyte","ENSMUSG00000056737"
"ENSMUSG00000024053.4",0,2.017142,0.814,0.189,0,"monocyte","ENSMUSG00000024053"
"ENSMUSG00000020077.3",0,2.004542,0.986,0.652,0,"monocyte","ENSMUSG00000020077"
"ENSMUSG00000009687.3",0,1.967762,0.956,0.544,0,"monocyte","ENSMUSG00000009687"
"ENSMUSG00000018819.4",0,1.958243,0.728,0.104,0,"monocyte","ENSMUSG00000018819"
"ENSMUSG00000058427.4",0,1.952573,0.737,0.289,0,"monocyte","ENSMUSG00000058427"
"ENSMUSG00000058715.4",0,1.901987,0.993,0.447,0,"monocyte","ENSMUSG00000058715"
"ENSMUSG00000006519.4",0,1.891418,0.986,0.697,0,"monocyte","ENSMUSG00000006519"
"ENSMUSG00000038642.4",0,1.876281,0.985,0.247,0,"monocyte","ENSMUSG00000038642"
"ENSMUSG00000030579.4",0,1.870702,0.987,0.346,0,"monocyte","ENSMUSG00000030579"
"ENSMUSG00000030793.3",0,1.867471,0.833,0.279,0,"monocyte","ENSMUSG00000030793"
"ENSMUSG00000003541.2",0,1.863891,0.825,0.544,0,"monocyte","ENSMUSG00000003541"
"ENSMUSG00000049130.4",0,1.819488,0.781,0.181,0,"monocyte","ENSMUSG00000049130"
"ENSMUSG00000056501.3",0,1.810381,0.99,0.716,0,"monocyte","ENSMUSG00000056501"
"ENSMUSG00000023992.4",0,1.79845,0.632,0.099,0,"monocyte","ENSMUSG00000023992"
"ENSMUSG00000026728.3",0,1.788097,0.927,0.577,0,"monocyte","ENSMUSG00000026728"
"ENSMUSG00000059108.3",0,1.771837,0.65,0.119,0,"monocyte","ENSMUSG00000059108"
"ENSMUSG00000032487.4",0,1.735208,0.46,0.091,0,"monocyte","ENSMUSG00000032487"
"ENSMUSG00000020377.2",0,1.729119,0.428,0.227,0,"monocyte","ENSMUSG00000020377"
"ENSMUSG00000021614",0,1.71573,0.483,0.012,0,"monocyte","ENSMUSG00000021614"
"ENSMUSG00000004207.4",0,1.714823,0.999,0.917,0,"monocyte","ENSMUSG00000004207"
"ENSMUSG00000030142.4",0,1.69647,0.675,0.11,0,"monocyte","ENSMUSG00000030142"
"ENSMUSG00000089929.4",0,1.692836,0.658,0.138,0,"monocyte","ENSMUSG00000089929"
"ENSMUSG00000020120.4",0,1.688019,0.888,0.256,0,"monocyte","ENSMUSG00000020120"
"ENSMUSG00000007891.4",0,1.680717,0.941,0.917,0,"monocyte","ENSMUSG00000007891"
"ENSMUSG00000059498.4",0,1.680524,0.854,0.225,0,"monocyte","ENSMUSG00000059498"
"ENSMUSG00000062345",0,1.647025,0.121,0.003,0,"monocyte","ENSMUSG00000062345"
"ENSMUSG00000030208.4",0,1.630932,0.536,0.053,0,"monocyte","ENSMUSG00000030208"
"ENSMUSG00000018930.4",0,1.600854,0.549,0.19,0,"monocyte","ENSMUSG00000018930"
"ENSMUSG00000039208.4",0,1.600632,0.842,0.31,0,"monocyte","ENSMUSG00000039208"
"ENSMUSG00000030144.4",0,1.591906,0.645,0.111,0,"monocyte","ENSMUSG00000030144"
"ENSMUSG00000024679.4",0,1.58822,0.726,0.132,0,"monocyte","ENSMUSG00000024679"
"ENSMUSG00000040747.4",0,1.583225,0.967,0.292,0,"monocyte","ENSMUSG00000040747"
"ENSMUSG00000052331.4",0,1.580277,0.748,0.574,0,"monocyte","ENSMUSG00000052331"
"ENSMUSG00000025804.4",0,1.579304,0.697,0.094,0,"monocyte","ENSMUSG00000025804"
"ENSMUSG00000043953.4",0,1.571626,0.666,0.256,0,"monocyte","ENSMUSG00000043953"
"ENSMUSG00000029379.1",0,1.516999,0.246,0.057,0,"monocyte","ENSMUSG00000029379"
"ENSMUSG00000028581.4",0,1.511116,0.987,0.285,0,"monocyte","ENSMUSG00000028581"
"ENSMUSG00000079419.4",0,1.510275,0.633,0.117,0,"monocyte","ENSMUSG00000079419"
"ENSMUSG00000029816",0,1.491351,0.154,0.006,0,"monocyte","ENSMUSG00000029816"
"ENSMUSG00000025473.4",0,1.487894,0.541,0.063,0,"monocyte","ENSMUSG00000025473"
"ENSMUSG00000036478.3",0,1.487111,0.958,0.67,0,"monocyte","ENSMUSG00000036478"
"ENSMUSG00000029082.4",0,1.484621,0.612,0.071,0,"monocyte","ENSMUSG00000029082"
"ENSMUSG00000040552.4",0,1.48116,0.641,0.15,0,"monocyte","ENSMUSG00000040552"
"ENSMUSG00000000982.4",0,1.478407,0.59,0.172,0,"monocyte","ENSMUSG00000000982"
"ENSMUSG00000058755.4",0,1.462849,0.535,0.061,0,"monocyte","ENSMUSG00000058755"
"ENSMUSG00000027398.4",0,1.456619,0.711,0.301,0,"monocyte","ENSMUSG00000027398"
"ENSMUSG00000014846",0,1.4497,0.388,0.025,0,"monocyte","ENSMUSG00000014846"
"ENSMUSG00000032294.2",0,1.445161,0.946,0.662,0,"monocyte","ENSMUSG00000032294"
"ENSMUSG00000028843.2",0,1.438943,0.947,0.665,0,"monocyte","ENSMUSG00000028843"
"ENSMUSG00000018774.4",0,1.437276,0.836,0.212,0,"monocyte","ENSMUSG00000018774"
"ENSMUSG00000072620.4",0,1.437226,0.844,0.269,0,"monocyte","ENSMUSG00000072620"
"ENSMUSG00000005087.4",0,1.427177,0.932,0.321,0,"monocyte","ENSMUSG00000005087"
"ENSMUSG00000021728.3",0,1.424172,0.652,0.104,0,"monocyte","ENSMUSG00000021728"
"ENSMUSG00000039191.2",0,1.419431,0.745,0.323,0,"monocyte","ENSMUSG00000039191"
"ENSMUSG00000114515.3",0,1.411693,0.939,0.743,0,"monocyte","ENSMUSG00000114515"
"ENSMUSG00000023034.3",0,1.411567,0.783,0.398,0,"monocyte","ENSMUSG00000023034"
"ENSMUSG00000024677.4",0,1.401353,0.522,0.082,0,"monocyte","ENSMUSG00000024677"
"ENSMUSG00000024675",0,1.400621,0.366,0.029,0,"monocyte","ENSMUSG00000024675"
"ENSMUSG00000002204.1",0,1.395782,0.443,0.028,0,"monocyte","ENSMUSG00000002204"
"ENSMUSG00000022378.4",0,1.395341,0.934,0.388,0,"monocyte","ENSMUSG00000022378"
"ENSMUSG00000032231.3",0,1.394746,0.921,0.662,0,"monocyte","ENSMUSG00000032231"
"ENSMUSG00000022584",0,1.387859,0.258,0.016,0,"monocyte","ENSMUSG00000022584"
"ENSMUSG00000029622.4",0,1.383084,0.96,0.761,0,"monocyte","ENSMUSG00000029622"
"ENSMUSG00000058818.4",0,1.36518,0.833,0.223,0,"monocyte","ENSMUSG00000058818"
"ENSMUSG00000079293.4",0,1.362012,0.749,0.236,0,"monocyte","ENSMUSG00000079293"
"ENSMUSG00000021109.1",0,1.339667,0.779,0.495,0,"monocyte","ENSMUSG00000021109"
"ENSMUSG00000005054.4",0,1.33517,0.872,0.702,0,"monocyte","ENSMUSG00000005054"
"ENSMUSG00000025161.4",0,1.332849,0.643,0.122,0,"monocyte","ENSMUSG00000025161"
"ENSMUSG00000030220.3",0,1.324386,0.945,0.597,0,"monocyte","ENSMUSG00000030220"
"ENSMUSG00000006589.2",0,1.304733,0.844,0.41,0,"monocyte","ENSMUSG00000006589"
"ENSMUSG00000045658.4",0,1.298369,0.82,0.22,0,"monocyte","ENSMUSG00000045658"
"ENSMUSG00000031827.3",0,1.296314,0.946,0.619,0,"monocyte","ENSMUSG00000031827"
"ENSMUSG00000056529.4",0,1.287582,0.699,0.159,0,"monocyte","ENSMUSG00000056529"
"ENSMUSG00000015340.4",0,1.286144,0.917,0.228,0,"monocyte","ENSMUSG00000015340"
"ENSMUSG00000025150",0,1.282813,0.266,0.005,0,"monocyte","ENSMUSG00000025150"
"ENSMUSG00000049775.3",0,1.27628,1,0.946,0,"monocyte","ENSMUSG00000049775"
"ENSMUSG00000002111.4",0,1.269572,0.871,0.259,0,"monocyte","ENSMUSG00000002111"
"ENSMUSG00000043421.4",0,1.266222,0.484,0.275,0,"monocyte","ENSMUSG00000043421"
"ENSMUSG00000079523.4",0,1.252279,0.921,0.493,0,"monocyte","ENSMUSG00000079523"
"ENSMUSG00000026126.4",0,1.248049,0.772,0.31,0,"monocyte","ENSMUSG00000026126"
"ENSMUSG00000026395.4",0,1.246956,0.877,0.29,0,"monocyte","ENSMUSG00000026395"
"ENSMUSG00000023913.4",0,1.236659,0.651,0.203,0,"monocyte","ENSMUSG00000023913"
"ENSMUSG00000016256.3",0,1.231335,0.963,0.749,0,"monocyte","ENSMUSG00000016256"
"ENSMUSG00000063524.3",0,1.220042,0.809,0.451,0,"monocyte","ENSMUSG00000063524"
"ENSMUSG00000027994.1",0,1.215754,0.631,0.015,0,"monocyte","ENSMUSG00000027994"
"ENSMUSG00000021242.4",0,1.209418,0.967,0.75,0,"monocyte","ENSMUSG00000021242"
"ENSMUSG00000030536.3",0,1.207317,0.972,0.671,0,"monocyte","ENSMUSG00000030536"
"ENSMUSG00000041736.3",0,1.196716,0.92,0.709,0,"monocyte","ENSMUSG00000041736"
"ENSMUSG00000026872.4",0,1.195858,0.978,0.601,0,"monocyte","ENSMUSG00000026872"
"ENSMUSG00000015950.4",0,1.192928,0.755,0.224,0,"monocyte","ENSMUSG00000015950"
"ENSMUSG00000031838.4",0,1.190587,0.867,0.334,0,"monocyte","ENSMUSG00000031838"
"ENSMUSG00000024014.4",0,1.190508,0.904,0.539,0,"monocyte","ENSMUSG00000024014"
"ENSMUSG00000071715.4",0,1.184288,0.679,0.133,0,"monocyte","ENSMUSG00000071715"
"ENSMUSG00000037960.2",0,1.183271,0.737,0.318,0,"monocyte","ENSMUSG00000037960"
"ENSMUSG00000021948.4",0,1.17887,0.78,0.246,0,"monocyte","ENSMUSG00000021948"
"ENSMUSG00000021025.4",0,1.172195,0.912,0.784,0,"monocyte","ENSMUSG00000021025"
"ENSMUSG00000027506.3",0,1.169792,0.871,0.474,0,"monocyte","ENSMUSG00000027506"
"ENSMUSG00000024953.3",0,1.16557,0.934,0.778,0,"monocyte","ENSMUSG00000024953"
"ENSMUSG00000033685.4",0,1.1544,0.951,0.653,0,"monocyte","ENSMUSG00000033685"
"ENSMUSG00000073412.4",0,1.153072,0.714,0.288,0,"monocyte","ENSMUSG00000073412"
"ENSMUSG00000027639.4",0,1.150003,0.861,0.481,0,"monocyte","ENSMUSG00000027639"
"ENSMUSG00000020101.3",0,1.147165,0.788,0.356,0,"monocyte","ENSMUSG00000020101"
"ENSMUSG00000026480.4",0,1.144479,0.795,0.231,0,"monocyte","ENSMUSG00000026480"
"ENSMUSG00000025746.2",0,1.144451,0.243,0.067,0,"monocyte","ENSMUSG00000025746"
"ENSMUSG00000033213",0,1.14339,0.156,0.038,0,"monocyte","ENSMUSG00000033213"
"ENSMUSG00000074622.4",0,1.141646,0.855,0.326,0,"monocyte","ENSMUSG00000074622"
"ENSMUSG00000024672.1",0,1.140907,0.267,0.062,0,"monocyte","ENSMUSG00000024672"
"ENSMUSG00000052681.4",0,1.138942,0.979,0.805,0,"monocyte","ENSMUSG00000052681"
"ENSMUSG00000036427.1",0,1.138872,0.894,0.65,0,"monocyte","ENSMUSG00000036427"
"ENSMUSG00000011752.3",0,1.133237,0.886,0.655,0,"monocyte","ENSMUSG00000011752"
"ENSMUSG00000022018",0,1.121937,0.321,0.031,0,"monocyte","ENSMUSG00000022018"
"ENSMUSG00000026826.3",0,1.120522,0.411,0.086,0,"monocyte","ENSMUSG00000026826"
"ENSMUSG00000005413.4",0,1.120224,0.755,0.397,0,"monocyte","ENSMUSG00000005413"
"ENSMUSG00000026832.3",0,1.103901,0.542,0.106,0,"monocyte","ENSMUSG00000026832"
"ENSMUSG00000030844.4",0,1.096242,0.637,0.199,0,"monocyte","ENSMUSG00000030844"
"ENSMUSG00000045763.4",0,1.094906,0.61,0.293,0,"monocyte","ENSMUSG00000045763"
"ENSMUSG00000050708.4",0,1.090508,0.999,0.999,0,"monocyte","ENSMUSG00000050708"
"ENSMUSG00000025854.4",0,1.090133,0.514,0.153,0,"monocyte","ENSMUSG00000025854"
"ENSMUSG00000052336",0,1.085811,0.331,0.02,0,"monocyte","ENSMUSG00000052336"
"ENSMUSG00000006333.3",0,1.080966,0.999,0.975,0,"monocyte","ENSMUSG00000006333"
"ENSMUSG00000020143.4",0,1.080946,0.663,0.15,0,"monocyte","ENSMUSG00000020143"
"ENSMUSG00000030717.3",0,1.0765,0.511,0.104,0,"monocyte","ENSMUSG00000030717"
"ENSMUSG00000024965.4",0,1.064309,0.768,0.195,0,"monocyte","ENSMUSG00000024965"
"ENSMUSG00000057666.2",0,1.060562,0.98,0.894,0,"monocyte","ENSMUSG00000057666"
"ENSMUSG00000062070.4",0,1.053258,0.899,0.675,0,"monocyte","ENSMUSG00000062070"
"ENSMUSG00000036905.4",0,1.050683,0.606,0.408,0,"monocyte","ENSMUSG00000036905"
"ENSMUSG00000112023.4",0,1.048878,0.732,0.22,0,"monocyte","ENSMUSG00000112023"
"ENSMUSG00000059326.3",0,1.042828,0.713,0.206,0,"monocyte","ENSMUSG00000059326"
"ENSMUSG00000040659.3",0,1.038639,0.856,0.459,0,"monocyte","ENSMUSG00000040659"
"ENSMUSG00000038679.2",0,1.029145,0.669,0.222,0,"monocyte","ENSMUSG00000038679"
"ENSMUSG00000028041.4",0,1.022919,0.642,0.294,0,"monocyte","ENSMUSG00000028041"
"ENSMUSG00000043832.4",0,1.022779,0.669,0.157,0,"monocyte","ENSMUSG00000043832"
"ENSMUSG00000046223.3",0,1.021802,0.572,0.155,0,"monocyte","ENSMUSG00000046223"
"ENSMUSG00000013974.4",0,1.019416,0.455,0.071,0,"monocyte","ENSMUSG00000013974"
"ENSMUSG00000018008.4",0,1.017996,0.752,0.212,0,"monocyte","ENSMUSG00000018008"
"ENSMUSG00000019943.4",0,1.01798,0.927,0.683,0,"monocyte","ENSMUSG00000019943"
"ENSMUSG00000015947.4",0,1.010789,0.601,0.143,0,"monocyte","ENSMUSG00000015947"
"ENSMUSG00000069515",0,0.9942583,0.15,0.005,0,"monocyte","ENSMUSG00000069515"
"ENSMUSG00000019872.4",0,0.9930924,0.844,0.494,0,"monocyte","ENSMUSG00000019872"
"ENSMUSG00000024661.3",0,0.9883799,0.999,0.996,0,"monocyte","ENSMUSG00000024661"
"ENSMUSG00000026786.4",0,0.9877771,0.777,0.223,0,"monocyte","ENSMUSG00000026786"
"ENSMUSG00000029925.4",0,0.9868657,0.601,0.215,0,"monocyte","ENSMUSG00000029925"
"ENSMUSG00000024659.4",0,0.9866157,0.641,0.231,0,"monocyte","ENSMUSG00000024659"
"ENSMUSG00000022122.4",0,0.9772061,0.491,0.189,0,"monocyte","ENSMUSG00000022122"
"ENSMUSG00000024300.4",0,0.9740388,0.61,0.118,0,"monocyte","ENSMUSG00000024300"
"ENSMUSG00000033066.4",0,0.9714595,0.599,0.243,0,"monocyte","ENSMUSG00000033066"
"ENSMUSG00000029401.3",0,0.9664047,0.645,0.262,0,"monocyte","ENSMUSG00000029401"
"ENSMUSG00000030162",0,0.9636442,0.257,0.032,0,"monocyte","ENSMUSG00000030162"
"ENSMUSG00000027995.4",0,0.9616676,0.579,0.188,0,"monocyte","ENSMUSG00000027995"
"ENSMUSG00000060743.3",0,0.9609396,0.992,0.963,0,"monocyte","ENSMUSG00000060743"
"ENSMUSG00000067274.2",0,0.9606091,0.983,0.91,0,"monocyte","ENSMUSG00000067274"
"ENSMUSG00000032688",0,0.9592308,0.495,0.241,0,"monocyte","ENSMUSG00000032688"
"ENSMUSG00000022876.4",0,0.9549944,0.606,0.15,0,"monocyte","ENSMUSG00000022876"
"ENSMUSG00000038612.4",0,0.9549744,0.984,0.877,0,"monocyte","ENSMUSG00000038612"
"ENSMUSG00000037411.3",0,0.9533612,0.225,0.08,0,"monocyte","ENSMUSG00000037411"
"ENSMUSG00000049037.4",0,0.9522015,0.688,0.155,0,"monocyte","ENSMUSG00000049037"
"ENSMUSG00000030148.4",0,0.9506529,0.546,0.133,0,"monocyte","ENSMUSG00000030148"
"ENSMUSG00000021998.4",0,0.9499222,0.938,0.516,0,"monocyte","ENSMUSG00000021998"
"ENSMUSG00000038147.3",0,0.9463989,0.737,0.372,0,"monocyte","ENSMUSG00000038147"
"ENSMUSG00000048163.4",0,0.9360213,0.628,0.197,0,"monocyte","ENSMUSG00000048163"
"ENSMUSG00000023048.2",0,0.9321861,0.8,0.613,0,"monocyte","ENSMUSG00000023048"
"ENSMUSG00000038650.2",0,0.9296771,0.736,0.447,0,"monocyte","ENSMUSG00000038650"
"ENSMUSG00000022102.4",0,0.9292211,0.548,0.118,0,"monocyte","ENSMUSG00000022102"
"ENSMUSG00000041836.2",0,0.9283084,0.668,0.255,0,"monocyte","ENSMUSG00000041836"
"ENSMUSG00000027009.4",0,0.9227509,0.558,0.156,0,"monocyte","ENSMUSG00000027009"
"ENSMUSG00000056749.3",0,0.9226645,0.587,0.144,0,"monocyte","ENSMUSG00000056749"
"ENSMUSG00000011148.1",0,0.9195555,0.566,0.112,0,"monocyte","ENSMUSG00000011148"
"ENSMUSG00000015355.4",0,0.9104151,0.595,0.132,0,"monocyte","ENSMUSG00000015355"
"ENSMUSG00000004266.4",0,0.9100386,0.8,0.264,0,"monocyte","ENSMUSG00000004266"
"ENSMUSG00000052160.4",0,0.9037083,0.686,0.171,0,"monocyte","ENSMUSG00000052160"
"ENSMUSG00000031328.3",0,0.9024011,0.84,0.469,0,"monocyte","ENSMUSG00000031328"
"ENSMUSG00000044811.4",0,0.8998781,0.628,0.195,0,"monocyte","ENSMUSG00000044811"
"ENSMUSG00000045382.3",0,0.8977083,0.433,0.075,0,"monocyte","ENSMUSG00000045382"
"ENSMUSG00000023067.3",0,0.8970831,0.795,0.449,0,"monocyte","ENSMUSG00000023067"
"ENSMUSG00000028961.3",0,0.8958832,0.767,0.405,0,"monocyte","ENSMUSG00000028961"
"ENSMUSG00000078771.4",0,0.8943091,0.588,0.13,0,"monocyte","ENSMUSG00000078771"
"ENSMUSG00000037868.3",0,0.8939698,0.442,0.124,0,"monocyte","ENSMUSG00000037868"
"ENSMUSG00000052384.3",0,0.8865599,0.744,0.33,0,"monocyte","ENSMUSG00000052384"
"ENSMUSG00000026341.4",0,0.8865033,0.926,0.647,0,"monocyte","ENSMUSG00000026341"
"ENSMUSG00000022148.4",0,0.8859811,0.766,0.219,0,"monocyte","ENSMUSG00000022148"
"ENSMUSG00000032436.4",0,0.8846286,0.698,0.313,0,"monocyte","ENSMUSG00000032436"
"ENSMUSG00000026879.4",0,0.8789628,0.607,0.174,0,"monocyte","ENSMUSG00000026879"
"ENSMUSG00000025362.2",0,0.8764004,0.984,0.856,0,"monocyte","ENSMUSG00000025362"
"ENSMUSG00000040952.2",0,0.874887,0.976,0.886,0,"monocyte","ENSMUSG00000040952"
"ENSMUSG00000024730.4",0,0.8702428,0.493,0.118,0,"monocyte","ENSMUSG00000024730"
"ENSMUSG00000024772.4",0,0.8679707,0.701,0.482,0,"monocyte","ENSMUSG00000024772"
"ENSMUSG00000035678.2",0,0.8655221,0.287,0.063,0,"monocyte","ENSMUSG00000035678"
"ENSMUSG00000042129.4",0,0.8602358,0.638,0.157,0,"monocyte","ENSMUSG00000042129"
"ENSMUSG00000030447.3",0,0.8584129,0.824,0.574,0,"monocyte","ENSMUSG00000030447"
"ENSMUSG00000046908.1",0,0.8576523,0.385,0.031,0,"monocyte","ENSMUSG00000046908"
"ENSMUSG00000033220.4",0,0.8567423,0.772,0.259,0,"monocyte","ENSMUSG00000033220"
"ENSMUSG00000008475.4",0,0.8515618,0.958,0.753,0,"monocyte","ENSMUSG00000008475"
"ENSMUSG00000069792.4",0,0.850584,0.94,0.404,0,"monocyte","ENSMUSG00000069792"
"ENSMUSG00000017760.4",0,0.8500508,0.875,0.56,0,"monocyte","ENSMUSG00000017760"
"ENSMUSG00000028249.3",0,0.8492568,0.949,0.832,0,"monocyte","ENSMUSG00000028249"
"ENSMUSG00000052688.4",0,0.8491016,0.494,0.095,0,"monocyte","ENSMUSG00000052688"
"ENSMUSG00000025330",0,0.8489271,0.263,0.021,0,"monocyte","ENSMUSG00000025330"
"ENSMUSG00000029616.4",0,0.8472593,0.862,0.645,0,"monocyte","ENSMUSG00000029616"
"ENSMUSG00000062825.4",0,0.8470474,0.999,0.977,0,"monocyte","ENSMUSG00000062825"
"ENSMUSG00000026177.4",0,0.8468611,0.658,0.186,0,"monocyte","ENSMUSG00000026177"
"ENSMUSG00000024456.2",0,0.8458087,0.739,0.396,0,"monocyte","ENSMUSG00000024456"
"ENSMUSG00000029771.4",0,0.8457842,0.648,0.161,0,"monocyte","ENSMUSG00000029771"
"ENSMUSG00000038518",0,0.8443099,0.626,0.244,0,"monocyte","ENSMUSG00000038518"
"ENSMUSG00000038274.2",0,0.8409766,0.918,0.798,0,"monocyte","ENSMUSG00000038274"
"ENSMUSG00000033307.2",0,0.8402288,0.766,0.572,0,"monocyte","ENSMUSG00000033307"
"ENSMUSG00000003484.3",0,0.8302206,0.448,0.082,0,"monocyte","ENSMUSG00000003484"
"ENSMUSG00000025534.4",0,0.8237736,0.668,0.349,0,"monocyte","ENSMUSG00000025534"
"ENSMUSG00000048865.4",0,0.8225765,0.659,0.174,0,"monocyte","ENSMUSG00000048865"
"ENSMUSG00000027447.3",0,0.821364,0.978,0.898,0,"monocyte","ENSMUSG00000027447"
"ENSMUSG00000042599.2",0,0.8176051,0.735,0.375,0,"monocyte","ENSMUSG00000042599"
"ENSMUSG00000034593",0,0.8162945,0.449,0.037,0,"monocyte","ENSMUSG00000034593"
"ENSMUSG00000057191.4",0,0.815606,0.647,0.19,0,"monocyte","ENSMUSG00000057191"
"ENSMUSG00000040710.1",0,0.8155018,0.446,0.078,0,"monocyte","ENSMUSG00000040710"
"ENSMUSG00000024644.3",0,0.814429,0.721,0.372,0,"monocyte","ENSMUSG00000024644"
"ENSMUSG00000057729.4",0,0.8135393,0.327,0.08,0,"monocyte","ENSMUSG00000057729"
"ENSMUSG00000044162",0,0.8120677,0.22,0.012,0,"monocyte","ENSMUSG00000044162"
"ENSMUSG00000034652.4",0,0.8110428,0.665,0.211,0,"monocyte","ENSMUSG00000034652"
"ENSMUSG00000074677",0,0.8098283,0.389,0.036,0,"monocyte","ENSMUSG00000074677"
"ENSMUSG00000037649.4",0,0.8089239,0.465,0.136,0,"monocyte","ENSMUSG00000037649"
"ENSMUSG00000015766.3",0,0.808477,0.527,0.115,0,"monocyte","ENSMUSG00000015766"
"ENSMUSG00000006304.4",0,0.8061241,0.994,0.934,0,"monocyte","ENSMUSG00000006304"
"ENSMUSG00000041959.3",0,0.8054621,0.893,0.696,0,"monocyte","ENSMUSG00000041959"
"ENSMUSG00000028497.4",0,0.8049069,0.625,0.23,0,"monocyte","ENSMUSG00000028497"
"ENSMUSG00000026271.2",0,0.7972914,0.484,0.069,0,"monocyte","ENSMUSG00000026271"
